% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=811070, Wed Mar  6 10:13:56 2024
1 14 -0.013879471910671869 -0.0025298896335727893 0.0026817725245753643 0.012508281488726087 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
2 28 -0.018233205558467712 -0.003971345197995633 0.004531640086265107 0.019984973327394226 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
3 42 -0.019008779948429425 -0.004629971743911627 0.005232113999400458 0.02814836739430399 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
4 56 -0.02466616847425766 -0.00615215953317517 0.006318022176245219 0.028812746414014597 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
5 70 -0.030087111198925064 -0.006774136232831579 0.0069848063441274606 0.029237478794837627 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
6 84 -0.03440950005317355 -0.007687523560822233 0.0077255638557969224 0.03201629715208793 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
7 98 -0.03879262551527572 -0.008334535316036708 0.009210339138001311 0.03799324045415684 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
8 112 -0.03965979993536151 -0.00860146321541783 0.009838343150138183 0.03651733186983098 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
9 126 -0.04486963291545545 -0.009840332087343839 0.010564916957690436 0.04506781507310471 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
10 140 -0.054061267135779655 -0.010311489410178124 0.011235625154506667 0.050958439823871264 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
11 154 -0.05672819875290118 -0.01219071354899109 0.011348516512768102 0.054682176752600994 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
12 168 -0.06355608337420043 -0.01260289819896957 0.012079777002328675 0.060364391461138533 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
13 182 -0.06809853623323348 -0.012562825612375005 0.012707553222551913 0.06991616847174685 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
14 196 -0.06561654882214155 -0.012918741911367557 0.013784435062738678 0.07999277443819376 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
15 210 -0.06649595811327955 -0.014100082854250809 0.014028062386815214 0.08302468370715935 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
16 224 -0.06924611894642863 -0.014357401604434954 0.013538759295481215 0.09270193260054393 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
17 238 -0.07082238398072536 -0.01452692751116884 0.015099017264146896 0.10157906313197651 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
18 252 -0.0701794283147819 -0.014817080033370745 0.016299194938752523 0.09896717173576372 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
19 266 -0.08117234481389625 -0.015335275217033846 0.017863628180334372 0.09144823431380919 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
20 280 -0.09639921090568859 -0.01590642511887269 0.018973928678531662 0.0914686236067217 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
21 294 -0.10141036070697393 -0.015568663394766955 0.018121333735661643 0.0951517293521252 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
22 308 -0.10256913248587715 -0.01616741404210315 0.018883360289648175 0.09276086468524297 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
23 322 -0.1068576054493172 -0.016059328892182125 0.018926576343368934 0.09245589830347892 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
24 336 -0.10581372357972782 -0.016750404374159755 0.02025952370989712 0.08439750874037594 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
25 350 -0.11154810554982567 -0.0181787942299333 0.02098299745964425 0.0874773657636847 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
26 364 -0.1227715541215069 -0.018524983586798525 0.021260852431878276 0.08929497157116437 0.9676760428953612 0.9790405673023518 0.9845571121608588 0.9865734546492424 0.9901781587999581 0.9950226606433391 0.9962959682838357 0.99683331919328 0.9975791111617035 0.9982716956384009 0.9988594728923583 0.9989299267065683 0.9991585878901587 0.9996693719481575 1.0000409063744031 1.000361146310563 1.0009331198823919 1.001253014929361 1.0014796625491198 1.0018961155851107 1.0022273150336432 1.002836392634174 1.0031621465373963 1.003553987964618 1.0038098326245244 1.0040067584450052 1.0054497231056938 1.0089774252952661 1.017696108983313 1.0248854517917725 1.0268366946269865
