% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=811070, Wed Mar  6 10:13:56 2024
1 14 0.009358556969345575 1.0000483882674487 1.0 1.0 1.0000016129045266 1.0000032258116545 1.000004838721384 1.000006451633715 1.0000080645486473 1.000009677466181 1.0000112903863165 1.0000129033090535 1.0000145162343916 1.0000161291623317 1.0000177420928729 1.0000193550260157 1.0000209679617602 1.000022580900106 1.0000241938410535 1.0000258067846022 1.0000274197307526 1.0000290326795045 1.000030645630858 1.0000322585848131 1.0000338715413697 1.0000354845005277 1.0000370974622874 1.0000387104266486 1.0000403233936113 1.0000419363631756 1.0000435493353415 1.000045162310109 1.000046775287478 1.0000483882674487
2 28 0.009057424393108924 1.0286949514371262 0.9659767041288949 0.9659767041288949 0.9774060678506081 0.983525296493011 0.9857579160110741 0.9901343496299753 0.9956775328348764 0.9983399546711088 1.000008255032617 1.000010726510234 1.0000117075347847 1.0000136760146918 1.000017564867647 1.000019576845257 1.0000203058845873 1.0000214073726263 1.000024341164053 1.000026032238256 1.0000289318010251 1.0000300803330835 1.0000314547548854 1.000034364971213 1.0000356638087333 1.0000405447543166 1.0000439219372432 1.0006476157993074 1.0012535675440013 1.0048804505418043 1.0082735731449282 1.0174975728640037 1.0261964963061494 1.0286949514371262
3 42 0.008833829807031828 1.0518632732559772 0.9633526331942887 0.9633526331942887 0.9668756169190741 0.9738807966527403 0.9805573174796935 0.9831981501678202 0.9852480028501719 0.9886596438778292 0.9914145055023881 0.9917844363116521 0.9946477933541457 0.9971400263994251 0.9981372411050824 0.9994299452032573 0.9998472131677947 1.0000186320398639 1.0000231382637332 1.0000268018424523 1.0001000429402125 1.0001409471190423 1.0006372377264834 1.0011448231554632 1.0013494664522862 1.0029522370213895 1.0044088190092413 1.0047429398699907 1.010457258952683 1.0167908769066856 1.0204102048963362 1.0275980197148977 1.0294768253179878 1.0518632732559772
4 56 0.008720736767989179 1.058337426248288 0.9577755832374355 0.9577755832374355 0.9617024038596323 0.9663106685751071 0.9696318995740123 0.9778277557219044 0.9823476660000509 0.9844637212097825 0.9854690682342132 0.989084274434986 0.9923145932873643 0.9936347286539339 0.9946315637207183 0.9956130856562603 0.9969290362517108 0.9989039716818969 0.9991790198751828 1.0002252194263217 1.0005969558350103 1.0008225287974946 1.001968256502074 1.0034401492239833 1.0040909190408696 1.0050489373695664 1.006287150081549 1.0101344687945155 1.0162196816757414 1.0220721996094644 1.02373656233124 1.0298907823012347 1.0387543639117338 1.058337426248288
5 70 0.00856549966129536 1.0759091879150893 0.9500180960735609 0.9500180960735609 0.9547740987312134 0.9603228657006189 0.9696107384571785 0.9727625936067916 0.9765252978193464 0.9797178634456315 0.9836338983748162 0.9860050007458874 0.9869252711665017 0.9902841646111755 0.9907004131050328 0.9941454396535234 0.9955701267494141 0.996463912072959 0.9974269787698999 0.9982565482502359 1.0001199450233333 1.0024723565428701 1.003194741565662 1.0034419736230578 1.0059884761695141 1.007183091301226 1.009779688867294 1.01310526336826 1.0159771422114845 1.0206138898402224 1.028655890934134 1.0335784720845096 1.052567011817322 1.0759091879150893
6 84 0.008588615167837935 1.0823609471785451 0.9393910352456548 0.9393910352456548 0.9522968582912568 0.9607527787161102 0.9623696909509211 0.9675396925270747 0.9698606187823419 0.9769177207883695 0.9784277331828675 0.9844916701608305 0.9873875893468594 0.989373704941571 0.9909788858459578 0.9918497576652728 0.9934836354636671 0.9962236698439096 0.9970112922748063 0.998565855513217 1.0002187727826075 1.0015815327873772 1.002446122996924 1.0045388274896552 1.0050917703282114 1.0097788177396432 1.0102614223732675 1.0144684185715462 1.0170141575981302 1.0226305043598363 1.0358057026540373 1.0414433466866275 1.0528388414119223 1.0823609471785451
7 98 0.008515679858408471 1.0884302048179135 0.9398097899051426 0.9398097899051426 0.9479575477447999 0.9526575304772531 0.9580321338306961 0.9644064380236641 0.9673255161393323 0.9715875927883849 0.9758238879457282 0.9803055684043164 0.9848139043665116 0.9871695076316445 0.9887852525334228 0.9912374204212627 0.9940725825164713 0.9960882478759591 0.9982425662442204 0.9989922045424529 0.999606099849996 1.0007893174394462 1.0018277476905728 1.0036297985866258 1.0056527656403178 1.0103854941567674 1.0138043958419387 1.017689397454158 1.0224148964133901 1.0324465274908003 1.0401705677517932 1.0445925816038268 1.056103636877617 1.0884302048179135
8 112 0.008493616041347107 1.0950042106173237 0.9261170086593735 0.9261170086593735 0.9435675246340107 0.9490381600365847 0.9539304703633794 0.9622575253570563 0.966137884607259 0.9676534742611397 0.9740671616878892 0.9768052495071042 0.9822622400902218 0.9858439850040085 0.9883149244847217 0.9911252359359041 0.9945304039366563 0.9954283998203589 0.9969992129798612 0.9977024998315553 1.0001861583706313 1.0003385094511463 1.0019700427090115 1.0042048265417316 1.006688729208491 1.013677282078076 1.0190065218110915 1.0200399271340026 1.0247479253846716 1.0323261433344717 1.0448098502868683 1.0514135666232975 1.0571720606855863 1.0950042106173237
9 126 0.008775656914971711 1.1041194059892359 0.9219037754723841 0.9219037754723841 0.9401037794689647 0.9443704669518777 0.952523907790733 0.957565585199327 0.9628686176443495 0.9650843830465691 0.9713520651400395 0.9756828311078295 0.9787123983162945 0.9846001983239391 0.9866649910031363 0.9892152350811684 0.9913554429563288 0.9927102954684857 0.9949361027334747 0.9966295995327248 0.9995045155660112 1.0003145180987438 1.0019378748677294 1.0061453098291928 1.00878535008919 1.0145482616033497 1.0159863893577572 1.0200600783187266 1.0304787910199527 1.0346726762525618 1.050210194466175 1.054718294172496 1.0649849024028835 1.1041194059892359
10 140 0.009129043578638144 1.124359838955202 0.9196787569072752 0.9196787569072752 0.9344854936311207 0.9431493845242049 0.9502506953192046 0.955056878649427 0.9612637484159327 0.9668238308290426 0.9685357791471958 0.9748639505206432 0.9758038563905634 0.9787834454741549 0.982602539213028 0.9868317001538113 0.9887539845717335 0.9906622621718828 0.9942976546328283 0.9969855548387315 1.0003301484124565 1.0024764835905238 1.0029220052913372 1.0067390967783219 1.0099310470668776 1.0132079154196783 1.020769874386117 1.021411589471648 1.029436029880245 1.033894355789144 1.0493572476073467 1.0532506340609455 1.0853512441440805 1.124359838955202
11 154 0.00925784665951484 1.1522977616296177 0.9172085465094806 0.9172085465094806 0.9341725566288391 0.9408454882698706 0.9444489416029637 0.9540182588763656 0.9601979267127496 0.960663116285474 0.9693508605165851 0.9717968677946062 0.9733080792042011 0.976342670385556 0.9784958685078887 0.986046487096838 0.9876700009630184 0.989730730046875 0.9926609936170849 0.9954883976807583 0.9988662096953209 1.0012851160952494 1.002101059418256 1.0051061026826695 1.0130827179826534 1.0158773546335875 1.0193183115145161 1.0220554817172105 1.0313638228064068 1.0349768462400029 1.0470770399921117 1.0518082207033677 1.093293902986388 1.1522977616296177
12 168 0.009392872713582393 1.170545872244512 0.9034526168768746 0.9034526168768746 0.9344784378673977 0.9356251417821444 0.9428318147495872 0.9541452482301376 0.9547955751109918 0.959248894872059 0.966599113140629 0.9710548386139771 0.9726866985634515 0.9770234602262406 0.9795641797895827 0.9858714645655217 0.9864484197077636 0.9897840406211813 0.9912757181297607 0.994675495963803 0.9970152600136503 1.000318909815813 1.0016569257419596 1.0066400235233999 1.0079296817513428 1.0167741625626323 1.020652822381718 1.0221875414183217 1.0276288338119077 1.0385371585900198 1.0486795623360299 1.060840610633936 1.0869999009246611 1.170545872244512
13 182 0.009485088595562897 1.192565216177661 0.8990001448746308 0.8990001448746308 0.929632756703255 0.9361727040227421 0.9393847627307148 0.9440136927822579 0.9525665823034871 0.9576976473697064 0.964628325676313 0.9673304256136211 0.9735119965998165 0.9785024970500266 0.9820684673956891 0.9838069012868634 0.9868549924129892 0.9895326675983543 0.9909955342519471 0.9931585243721448 0.9990380246493913 1.0032235558301796 1.0039482044090038 1.00594649094422 1.0086687252905044 1.015048836410402 1.0191435037320673 1.0256221452332865 1.0307323522560254 1.036238531251564 1.0490438038277268 1.0659944050148593 1.0954889592749846 1.192565216177661
14 196 0.009563605064178837 1.211404698964168 0.8974210275292732 0.8974210275292732 0.9279043193474064 0.9372218074317997 0.9379452071546093 0.9431328650651085 0.9514606062530064 0.9559456202539552 0.9578413563357928 0.9656640827824113 0.9691201198078581 0.9779386551161309 0.9816226535681157 0.9851437146463895 0.9859650712261071 0.9886948867574394 0.989557026947273 0.9956623858200992 0.998223533179234 0.9988824212990124 1.003782431112767 1.0071352791494654 1.008873442303586 1.0173315885140617 1.01817115986563 1.027129536963056 1.031101325639963 1.037506757405267 1.0505119372092893 1.0668482306619362 1.089733711428063 1.211404698964168
15 210 0.009538237146543664 1.2166256499020387 0.8923337257285965 0.8923337257285965 0.9206639437455556 0.9359193361605938 0.9372477991445779 0.9408668744152006 0.9516462283563465 0.9552271245567142 0.958025282462855 0.9612131379762502 0.9671450949948777 0.9774990039261306 0.9796521494578779 0.9830336539571444 0.9834131640219401 0.9886856418856583 0.9910575825240646 0.9932910454946844 0.9956606791337672 1.000392538835528 1.003755100255406 1.0076429949333867 1.0095693915877808 1.016666396611449 1.0213077288755832 1.0300544170386476 1.032626878129214 1.0378860068665592 1.0524572345699021 1.0651415486935367 1.0971369385878504 1.2166256499020387
16 224 0.00956544917517436 1.2227358743613475 0.8866958729561821 0.8866958729561821 0.9083174590510104 0.9301973329469004 0.9334415571112001 0.938129949553406 0.9480265967175979 0.950852113480825 0.957086301178099 0.9603629567208881 0.9692440568793673 0.977577035213711 0.9806470196325967 0.9835037741202073 0.9847542167937068 0.98787558038596 0.990835415953707 0.9944732018050132 0.9958359461635655 0.9997169210559891 1.0051916145693571 1.007410012122024 1.0116483807188466 1.0175505569521843 1.0222562675530538 1.0294107456900787 1.032496408445872 1.0357502750918248 1.054970542457634 1.0728818652319703 1.1065735813728528 1.2227358743613475
